Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18,Value19,Value20,Value21,Value22,Value23,Value24,Value25,Value26,Value27,Value28,Value29,Value30,Value31,Value32,Value33,Value34,Value35,Value36,Value37,Value38,Value39,Value40,Value41,Value42,Value43,Value44,Value45,Value46,Value47,Value48,Value49,Value50,Value51,Value52,Value53,Value54,Value55,Value56,Value57,Value58,Value59,Value60,Value61,Value62,Value63,Value64,Value65,Value66,Value67,Value68,Value69,Value70,Value71,Value72,Value73,Value74,Value75,Value76,Value77,Value78,Value79,Value80,Value81,Value82,Value83,Value84,Value85,Value86,Value87,Value88,Value89,Value90,Value91,Value92,Value93,Value94,Value95,Value96,Value97,Value98,Value99,Value100,Value101,Value102,Value103,Value104,Value105,Value106,Value107,Value108,Value109,Value110,Value111,Value112,Value113,Value114,Value115,Value116,Value117,Value118,Value119,Value120
73.28097712,93.20563661,76.12187581,70,88.7968192,86.59904614,70,89.49813001,70,75.12090694,81.55054724,82.56676617,70.52979447,70,70,70,70.97295411,70,86.38200398,80.18167194,70,70,70,70,70,87.32396099,70,70,70,83.10128752,70,92.86128347,70,70,75.89264746,94.92459338,70,70,92.43742814,86.17469172,71.90085112,72.29624034,77.32324815,70,70,70,92.14899356,71.46623231,93.32526245,82.17025694,70,96.30221345,70,70.82740121,70,96.96599763,90.11591918,94.37012513,70,70,70,74.54112677,73.14177106,70,96.3280448,79.02291731,70,93.64094531,70,95.02380064,93.00274826,71.42927518,70,70,70,90.79801076,96.25136728,87.2486572,70,70,86.07360353,95.18235489,77.53085454,70,70,70,70,83.8787819,71.24461437,92.44096058,70,71.53762544,70.06233011,81.16290208,70,70,73.56256662,70,84.06104523,95.3752404,71.32560381,84.70165955,70,76.598968,70,96.58659009,70,78.61822303,70,70,80.53506491,87.79378883,88.97727842,80.04969095,71.87184567,70,70,88.30270467,70,91.79906678
121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,113.4382312,121.7876,118.5713492,121.7876,119.8467351,110.7116972,121.7876,121.7876,121.7876,112.3804903,109.0472601,121.7876,121.7876,121.7876,121.7876,105.9610026,118.2664829,121.7876,121.7876,120.8554874,121.7876,121.7876,121.7876,121.7876,121.7876,110.302839,121.7876,113.0673949,121.7876,121.7876,121.7876,117.5205733,121.7876,121.7876,121.7876,114.8677536,117.1184856,121.7876,114.3811481,121.7876,110.0943676,110.2956251,121.7876,121.7876,113.4915089,121.7876,121.7876,121.7876,121.7876,121.7876,107.554282,105.2308931,121.7876,121.7876,121.7876,121.7876,121.7876,107.0183197,121.7876,121.7876,114.8741063,121.7876,109.8392147,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,120.2439437,121.7876,121.7876,121.7876,121.7876,115.3068808,121.7876,105.8368781,118.1619762,113.8549289,114.7859845,121.7876,121.7876,114.5331702,121.7876,118.296738,109.2334975,121.7876,121.7876,109.4364645,121.7876,121.7876,121.7876,108.2929979,121.7876,121.7876,121.7876,120.9986942,112.3672154,121.7876,121.7876,121.7876,121.7876,105.8917492,109.4683448,116.469849,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876
70,70,70,70,70,70,70,74.41511898,72.65791388,70.09013299,70,70,70,70,72.2440482,70,70,80.48725553,70,70,74.68133952,70,70,71.59751535,70,70,70,70,77.36717491,70,73.2024532,70,70,70,70,81.17245007,70,70,70,80.5522568,73.52855984,77.44879594,70,70,70,70,70,80.0537781,70,70,70,70,70,71.47256931,70,79.85401271,70,70,78.48776635,70,70,70,70,70,71.76037227,70,70,70,70,70,72.65386003,70,70,70,70,70,70,70,70,75.31272971,70,70,70,70,70,70,76.69743438,70,70,75.22237919,70,70,77.32350953,73.49424702,75.6916624,70,70,70,70,70,74.08476518,70,70,70,71.75651297,70,81.96013032,70,70,70,70,70,70,70,79.15040348,70,70,75.68709155,70,78.27522951
70,85.27786917,75.39333313,87.73740925,85.50664111,70,70,84.24841757,99.65959483,70,70,91.2796216,70,70,70,92.93594571,84.98347717,92.9973231,72.40345906,88.10009834,70,88.80794233,87.19603077,70,70,93.57801078,80.08280942,70,73.03437441,70,71.82192377,76.58871438,70,87.25549288,70,79.96871494,87.90944568,70,92.64507788,72.28609431,82.28443282,70,89.35686858,75.91789652,70,83.4130769,70,70,70,70,70,70,70,84.12164987,70,88.36381756,90.51429465,70,76.60718314,86.03539931,70,86.9091376,85.81943196,71.58797355,70,99.66683948,70,70,79.67096914,80.05801246,81.8415211,88.49917417,76.15193503,70,70,75.22783308,70,81.11009619,70,76.33648997,72.31891268,70,72.96877803,70.81626902,70,91.11633686,70.82215083,70,84.75221349,74.20543259,70,70,82.8131743,71.38154668,70.61074124,70,70,84.29807883,84.54055576,70,82.19811581,73.01763326,98.66386899,75.10089932,70.81809818,98.02420206,86.2212922,90.18703792,70,70,70,76.68847196,70,92.94774708,70,89.26660166,72.47683243,70,70,87.87539412
121.7876,121.7876,121.059502,121.7876,121.7876,110.8778787,120.1892347,104.5345767,121.7876,121.7876,104.2221395,121.7876,121.7876,109.3775634,103.0246723,105.0109172,102.5454675,121.7876,107.3878844,107.4145446,104.9101339,107.6254796,100.5670469,121.7876,101.0948107,117.4720208,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,105.1025882,109.5427532,115.359931,105.7871945,113.748267,121.7876,114.7368453,121.7876,98.97452656,108.1911297,118.9314389,121.7876,121.7876,120.5424837,102.4717606,121.7876,121.7876,108.9431121,121.7876,121.7876,114.0492978,104.3969232,121.7876,109.2675809,121.7876,114.7878978,97.39770166,121.7876,121.7876,112.0351275,100.200226,121.7876,121.7876,121.7876,106.5919572,115.319083,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,104.8864587,104.7921095,101.6390072,121.7876,108.3349472,98.35155679,121.7876,104.1197496,115.8300231,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,104.6810562,121.7876,108.3312994,112.8249658,113.2005407,121.7876,121.7876,121.7876,121.7876,121.7876,113.2789671,118.7291551,121.7876,121.7876,112.6580318,121.7876,121.7876,102.3961102,114.4807914,99.48349808,118.9600936,121.7876,104.2380717,114.9980728,121.7876,102.213065,110.8380971
70,83.45291407,70,70,89.73820975,75.49004623,72.69289239,82.68287908,70,89.99755636,70,70,70,89.15833698,75.96576537,70,76.75870594,70,72.69429973,70,70,70,70,70,70,70,70,90.53732932,70,70,71.99222086,70,70,70,75.36240307,70,70,70,70,70,89.83755532,70,70,70,70,70,90.23271408,89.09325029,70,70,70,70,88.05020057,70,70,70,70,70,70,70,70,70,74.7626508,70,70,70,70,70,70,70,78.79197244,70,70,79.95724757,70.04151978,92.20718612,70,80.33749957,80.8445315,87.09421193,70,77.41316603,77.97014634,90.07924406,79.73874,70,70,70,79.38603238,76.52705555,86.07843342,70,70,70,83.71961998,90.62772989,74.66589355,70,78.86457614,70,70,70,70,74.47521689,86.11787971,82.23982435,70,70,87.53718924,70,70,70,70,70,91.56129423,70,86.62375853,70,85.44389568,85.7815374
114.1602887,121.7876,100.1054154,121.7876,121.7876,101.5521322,118.1980005,113.7957925,121.7876,121.7876,121.7876,112.1501884,104.4650093,121.7876,106.4637394,121.7876,106.9360865,121.7876,109.923242,99.69446626,121.7876,101.9191205,121.7876,121.7876,121.7876,121.7876,109.296514,99.40236113,121.7876,106.6367238,98.69925773,109.086623,121.4490926,121.7876,121.7876,116.8933845,110.6045575,121.7876,121.7876,121.7876,121.7876,111.243453,121.7876,112.2470165,121.7876,101.5027803,109.0774351,121.7876,121.7876,121.7876,121.7876,121.7876,105.6211438,121.7876,110.1651116,121.039446,117.2808458,107.7422893,109.297524,121.7876,121.7876,121.7876,101.522046,121.7876,107.4087063,102.3471074,121.7876,121.7876,121.7876,121.7876,121.7876,107.1722386,112.8379348,121.7876,116.3044094,121.7876,121.7876,112.4390071,104.4000545,121.7876,121.7876,105.6904668,120.4496847,121.7876,121.0850296,121.7876,115.5539848,107.6732673,109.1421258,121.7876,121.7876,121.7876,110.4196443,121.7876,121.7876,121.7876,121.7876,112.77388,114.4405948,121.7876,111.3791445,120.2868566,121.7876,121.7876,113.8180715,121.7876,103.9005948,104.0828913,105.3479197,121.7876,121.7876,118.034051,119.4294323,121.7876,121.7876,105.4939031,121.7876,121.7876,121.7876,108.6718001
70,92.05839726,70,70,77.36340747,70,86.72511773,73.78666234,70,83.25374221,73.6241499,87.78485507,90.83900315,86.84160666,77.25113371,80.66589146,70,70,77.84246621,82.66681756,81.69983748,70,70,70,70,70,70,70,70,80.32718926,82.120119,70,70,70,70,88.80041805,70,70,78.44256201,70,89.39981104,70,81.07434745,83.13086667,92.63521993,70,70,70,87.57895921,83.49644573,72.31777212,70,70,80.24334259,82.73868505,81.23456921,71.30350221,75.87852906,81.54294035,84.08176954,70,92.42883292,84.1667399,76.76782617,89.44151632,70,85.98594686,70,70,70,70,86.25074532,81.02190934,70,75.13530139,76.60162627,73.94640382,70,70,70,78.16280268,70,71.15488565,70,83.05453673,88.83957476,70,70,85.68460692,80.03292883,70,70,84.25818563,70,70,70,74.58784168,88.38108106,70,86.00245677,70,75.81014357,70,78.58397248,70,70,70,70,74.08043553,89.81330056,70,77.11774129,70,70,70,70,84.15449959,70,70,70
77.18162665,82.31016538,70,86.94394244,97.74193055,70,70,70,70,79.12659482,77.36242834,70,70,70,70,88.46976878,90.95275614,71.57458205,86.54746248,70,99.42589009,97.75461456,89.64358235,97.36253604,86.96009846,100.0275828,70,85.77702472,70,89.84056074,81.15233268,93.26303477,70,82.98025785,96.37167726,70,80.55169658,79.06087545,98.17288983,70,70.2691276,83.06705624,70,78.62413716,70,70.49659724,70,93.06786408,70,70,70,70,77.44728333,70,89.97600581,70,87.22977355,93.05368104,70,70,70,70,74.90790905,82.33798328,96.11746384,73.48432227,81.28966613,78.18470963,74.59297738,85.00644959,70,99.80023618,70,71.95134988,100.4404696,81.80158959,78.89419275,70,70,89.60413779,70,97.28433606,70,70,88.6945959,70,77.25225652,89.6240478,70,70,70,99.23466417,80.29876392,70,70,70,77.95710004,86.11857588,70,85.05195824,70,88.31873828,70,70,70,70,70,77.21668758,70,70,88.84105765,98.70350327,70,70,94.0149795,97.83697326,70,92.22912385,89.05378452,70.24461074
83.1650102,70,70,70,70,75.06597832,70,74.32014271,80.56327942,97.06145835,73.85633617,97.32987395,70,70,70,79.63010962,81.44171366,75.51597817,70,70,90.09308698,76.62979436,70,83.98565692,83.33594364,84.01906009,70,70,70,82.97864126,70,88.23655437,74.24862394,80.31339444,70,70,94.85375716,70,70,70,70,70,70,91.6320644,70,70,70,89.03691518,78.00969948,70,70,88.71266905,70,88.73486799,74.73848804,70,82.22109094,81.78823954,70,70,86.93004454,70,70,70,93.27639961,87.42727034,87.90984473,70,70,78.03761335,70,80.91754333,77.76955727,70,70,70,70,70,88.35168349,91.98338249,70,70,74.36908906,87.49339569,83.7951794,89.76046833,90.68928565,70,70,70,83.87675669,86.06820979,84.37127714,89.27719095,71.55947225,70,70,72.38738773,70,70,70,90.60163393,77.59093323,70,75.33531342,74.65401246,85.63159586,70,70,70,70,96.75691898,70,70,86.77736528,70,82.10119609,70,70,70
70,75.08173189,89.56648322,80.64496159,70,70,70,85.96862015,70,70,70,70,81.12516694,72.49249675,70,70,94.4683901,72.74052259,76.68435272,78.76325921,70,70,70,70,70.25917171,70,70.46622763,70,85.45770485,88.0184307,81.73951941,70,85.23115775,70,78.45746232,73.10728271,70,76.1746369,70,71.21956566,70,87.37441259,91.78718088,70,70,89.93726763,76.15652819,93.09647233,86.39653086,72.20656095,75.39337039,87.84284969,70,84.73611592,74.36570834,70,92.63303511,70,70,70,85.60230052,91.30668824,71.12580476,70,84.92707466,70,70,70,70,70,70,81.08591426,70,70,70.88150072,86.52215631,70,74.62739657,70,93.06306868,81.9246989,80.66628133,74.74556932,90.81298262,70,70,94.53937428,70,70,70,93.47043314,70,70,70,70,95.01049486,93.44060391,72.91714891,87.18309755,83.18348474,82.44737141,70,70,78.64640053,93.55372749,75.70346753,70,70,92.78607669,70,70,70,70,70,70,77.87029763,70,70,91.17074652,76.49135484
70,70,77.75778793,70,70,70,70,70,70,70,70,70,70,70,70.93503504,70,70,70,70,70,70,70,70,70,70,79.25189356,70,71.12305984,75.52810428,70,70,70,70,77.2056854,73.97512174,70,70,70,77.80571365,70,70,70,70,70,76.41427219,70,70,70,77.5783119,73.81836523,75.37733427,75.57600483,70,70,70,70,70,70,70,74.6285977,70,70,70,70.95635918,70,70,70,78.74090794,70,76.30690775,70,70,70,70,70,70,70,70,70,70,73.65277461,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,77.5241412,76.61481508,70,70,71.79091163,78.87729185,70,70,70,70,70,70,70,70,70,70,73.5908238,70,70,70
70,70,70,70.05002524,80.90914412,70,70,70,70,70,70,70,70,70,70,82.28487508,84.39622296,70,70,70,70,70,70,80.07978884,70,70,70,70,81.18497971,70,70,75.64195361,70,82.39535097,75.12338982,70,70,70.59034258,70,70,79.25286233,70,70,70,70,70,70,70,70,80.20135958,70,70,70,70,70,83.73462214,70,78.40607129,70,70,70,70,70,70,70,70,70,70,73.99516867,78.72703159,70,70,70,81.8286957,70,81.47750658,70,75.59931592,70,70,70,79.17893903,70,70,70,70,70,81.70890776,70,77.71654756,70,70,70,71.18014353,70,70,70,70.64429935,70,76.798274,82.23243791,75.50405635,70,73.48769459,83.83392456,70,70,79.38834832,70,70,70,70,70,70,76.0623018,70,70,70,70,70
83.52126921,70,74.67002596,70,70,70,79.25856709,86.76124284,71.03812698,73.05617184,70,70,77.28954171,70,70,70,70,71.62415824,72.54745239,70,70,70,70,72.29694626,75.81234286,71.52247179,70,70,82.94497066,70,70,70,88.74150043,70,76.72576823,70,71.32483934,70,70,84.17464193,70,71.65803565,85.86000947,73.73332642,83.70375059,70,72.02621598,74.25595896,82.00340794,78.49840541,78.37960783,70,70,70,70.61314398,70,70,70.81063231,70,86.90360204,70,84.25103318,70,70,70,74.65766439,70,74.4881485,70,70,70,70,70,70,70,77.78318432,70,88.8002493,70,70,70,70,70,87.70040845,88.00877229,79.61106976,80.0545868,77.10315069,85.42939297,70,76.25912297,70,75.07362875,89.34634866,70,81.57744805,70,86.18299869,89.96988413,84.36079077,87.68922048,70.75054203,70,81.00002503,70,70,70,70,89.34018266,70,70,71.98495165,70,85.89047933,70,70,70,79.95407701,70,70
70,81.25860117,93.45957876,70,70,72.9398282,70,70,92.4012446,91.32042038,87.48360443,90.180674,73.25974296,88.65416585,77.57979094,86.86770072,70,70,93.0475581,70,70,70,71.6815085,86.76278117,70,94.22336259,70,94.37637135,92.64929036,70,76.81996071,70,70,70,82.18653294,70,92.19205613,70,70,84.33173371,78.92738533,91.13272102,70,70,70,70,70,77.06481195,70,70,70,85.03502603,70,70,75.59618595,90.6830374,92.08214896,70,78.96676938,79.31483173,70,70,70,89.40970834,83.56731115,70,76.61524011,77.19445636,70,70,81.25070196,74.46926267,74.51276654,73.20932697,84.43285246,70,71.31696385,70,70,70,70,89.21528382,78.28313927,95.96770555,70,72.50368819,72.7368635,70,70,70,70,88.35022672,76.62938704,70,70,94.52338516,70,71.57858184,70,79.45655813,74.59201129,70,70,70,84.4099671,92.36027642,70,83.25687567,81.75800382,95.85730766,70,70,85.20462577,82.69527926,70,81.96539874,70,70,70,89.25977179
70,70,86.66740033,75.16117267,70,74.84098176,79.69585238,70,70,72.06147907,70,70,70,70,70.46737317,72.65772538,71.26460464,70,93.19004194,70,79.10444244,85.81926822,70,90.48190507,78.55805269,70,78.37036467,90.33421917,83.7788684,78.00050305,94.77098819,71.4388765,76.12140157,82.56084012,70,82.69182462,76.8325739,71.23008311,70,90.76000865,70,95.13211152,91.4293934,79.60836933,70,70,70,70,81.97634508,70,70,80.08004841,70,72.5151029,70,72.4343311,70,70,78.83613952,70.28759338,70,71.04691122,70,87.61967769,70,92.36929719,79.32429732,70,95.23829429,70,82.06781666,70,81.34054556,89.75922934,77.47751713,70,70,70,90.94689886,70,75.84983193,77.25081614,78.53155257,74.34826968,70,73.07264029,70,87.69049375,88.54241343,70,70,95.83078013,70.91629627,70.9949354,81.05260716,70,70,87.70045556,70,75.39245397,89.80340276,70,70,70,87.01839329,70,70,81.12199101,70,74.81521106,95.72449039,70,72.01839067,70,70,78.57619037,70,70,71.74109059,72.79896654
103.6261579,115.9733985,119.2433725,95.44001039,93.21964446,121.7876,95.86419298,94.37669084,121.7876,116.5191026,121.7876,109.4625853,121.7876,110.7566324,102.6073444,98.63339189,100.4558421,95.48754323,98.29822846,116.3987781,118.8544411,114.9571787,95.76529098,108.6598769,121.7876,100.2849818,99.12287371,118.716449,121.7876,94.38930512,103.8663013,121.7876,102.0006986,116.1299189,97.87915955,121.7876,104.2375008,104.4407724,109.1247621,121.7876,121.7876,98.50012278,121.7876,121.7876,94.80189198,109.955353,121.7876,121.7876,121.7876,100.4738918,121.7876,121.7876,114.0411383,114.3208175,121.7876,113.6300574,106.9163278,121.7876,121.7876,121.7876,121.7876,121.7876,100.2690277,112.9727152,119.1538307,121.7876,119.8063044,106.8453845,94.58257672,121.7876,121.7876,105.5777543,99.00540667,121.7876,121.7876,121.7876,104.7872849,121.7876,103.4140038,95.09372493,121.7876,113.1132944,100.3932777,120.5584061,121.7876,101.3042217,121.7876,121.7876,121.7876,101.5644724,121.7876,121.7876,121.7876,121.7876,96.88734378,121.7876,93.26104963,116.3864696,117.885429,121.7876,121.7876,95.82148629,121.7876,104.3374451,121.7876,108.132303,104.2205741,121.7876,115.4865072,105.052155,121.7876,110.9743694,121.7876,109.3735578,121.7876,91.33037983,119.6886736,121.7876,109.0452858,109.4431268
121.7876,121.7876,121.7876,121.7876,112.8568906,121.7876,121.7876,121.7876,118.398405,100.8017862,121.7876,121.7876,121.7876,110.5021921,121.6188502,119.9459668,116.7847996,121.7876,117.9683391,106.3780777,121.7876,121.7876,108.8345768,121.7876,121.7876,101.7433969,113.8060133,121.7876,121.7876,108.2235564,112.4328371,113.7930741,107.9691399,121.7876,111.3128441,109.602807,112.3581331,111.3985305,106.1448742,121.7876,121.7876,121.7876,100.9208332,117.0496372,121.7876,121.7876,121.7876,121.7876,120.752378,114.1526743,121.7876,121.7876,121.7876,103.4985713,120.2177454,121.7876,121.7876,121.7876,121.7876,121.7876,121.6888966,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,118.5781453,121.7876,116.5440493,118.6622982,121.7876,121.7876,121.7876,121.7876,114.9997756,121.7876,121.7876,121.7876,121.7876,108.081784,104.5470179,121.7876,118.2328433,121.7876,121.7876,120.9030994,106.2435156,103.6483172,110.9073753,108.9560821,121.7876,121.7876,116.5450826,121.7876,121.7876,120.4625967,121.7876,104.7776346,100.3573046,106.7889716,105.3551315,101.3628546,106.9106885,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,101.0507511,102.5854283,121.7876,121.7876,121.7876,100.1209207,121.7876,112.9075305,105.0390148,121.7876
108.64645,121.7876,121.7876,120.8636388,121.7876,121.7876,103.5541762,102.344197,121.7876,96.34942456,121.7876,119.3426061,102.2561095,98.83488028,107.5869416,121.7876,116.8728977,112.1118825,95.48251875,105.8625605,113.8672422,95.49289614,121.7876,102.1399065,105.1379882,121.7876,103.3747293,121.7876,121.7876,121.7876,121.7876,121.7876,97.12894868,96.52451857,97.71432795,113.8136091,100.2208682,121.7876,100.7511268,95.85931595,114.0038134,104.047228,121.7876,108.6356398,100.8423053,121.7876,97.83594364,121.7876,111.2414276,116.9928791,117.6763162,121.7876,109.6460403,101.4536936,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,109.1632757,115.8450357,121.7876,98.06246427,120.2451161,94.23804517,121.7876,118.622254,121.7876,115.1559971,118.2669544,117.9676434,103.4590099,121.7876,105.1681134,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,99.03776881,121.7876,102.7324713,120.713921,121.7876,104.8450842,114.4122024,121.7876,118.3935604,112.982718,114.1225479,93.39466043,101.6046691,110.0533574,121.7876,121.7876,121.7876,121.7876,96.0225301,121.7876,118.3931616,121.7876,121.7876,121.7876,100.8160487,107.5618219,107.0088796,106.657806,112.8697606,93.11928039,121.7876,121.7876,121.7876,96.07725258
104.6994252,121.7876,112.0319367,121.7876,112.4245702,108.8566237,114.7862112,111.1760806,121.7876,121.7876,103.9458408,119.5408495,99.89621852,114.744977,121.7876,99.32460998,104.6615502,121.7876,121.7876,121.7876,121.7876,111.9123369,109.5845866,114.4374796,121.7876,105.2021737,100.4535031,121.7876,121.7876,103.7247325,112.1726673,121.7876,121.3474362,121.7876,104.8122259,102.8849058,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,118.6341888,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,99.55598705,98.22271822,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,108.5475182,99.52583685,102.0026728,110.1158211,121.7876,121.7876,121.7876,114.8313907,110.6920752,121.7876,121.7876,121.7876,121.7876,106.3147749,107.2923206,112.8340441,97.99634669,121.7876,107.7891805,121.7876,118.1114009,110.2391682,112.2422854,121.7876,121.7876,99.05616646,98.1020511,121.7876,100.6169939,115.9634033,121.7876,121.7876,121.7876,110.9994802,121.7876,112.6620504,109.5885211,120.8223756,117.6739324,121.7876,99.8144358,121.7876,100.7243629,105.9561147,121.7876,105.3890149,105.3074864,121.2840915,98.55940513,117.5777168,116.5020737,121.7876
113.1737239,102.5026512,121.7876,121.7876,111.8215979,114.7314861,108.2989909,107.7406709,121.7876,121.7876,121.7876,121.7876,121.6043919,93.0392515,114.7647178,121.7876,103.1907749,121.7876,97.02744584,121.7876,121.7876,106.5091946,121.7876,93.7925025,121.7876,121.7876,110.0504017,109.0874363,117.0979003,121.7876,111.9914817,121.7876,105.2112504,119.0949187,121.7876,121.7876,121.7876,121.7876,106.9295164,107.7830766,121.7876,104.8821935,121.7876,118.3060265,92.34481586,121.7876,109.9463572,121.7876,121.7876,121.7876,121.7876,109.3803568,99.68203535,106.7191529,120.0651221,113.0215222,116.9068133,97.44144462,121.7876,97.11673487,110.7543509,121.7876,112.5092452,101.4638338,121.7876,98.20952185,121.7876,106.5703172,121.7876,101.6441918,121.7876,121.7876,117.6969614,106.1329359,113.4233125,111.5271478,114.8834519,97.79457089,116.2720451,121.7876,98.58057713,100.3795438,100.8453065,99.29559687,99.88199298,92.32152581,101.9980047,121.7876,121.7876,121.7876,107.2080161,109.0924959,113.9180825,121.7876,113.8902658,114.2157145,95.54766542,121.7876,100.3366016,121.7876,121.7876,121.7876,103.5102871,121.7876,107.0380011,107.2396617,97.87724852,105.6682721,102.9933301,121.1167879,121.7876,121.7876,118.9879303,103.3772614,104.6522781,121.7876,96.75452525,107.3442395,121.7876,120.4608432
104.7995949,121.7876,113.8715118,112.0415792,106.5375266,112.5426827,97.93942684,121.2223794,121.7876,115.0399916,107.0168596,100.5428187,115.8638577,117.6566478,121.7876,121.7876,121.7876,121.7876,121.7876,120.6411882,121.7876,121.7876,117.5719232,98.36302527,121.7876,98.1767896,121.7876,99.58644016,104.3480778,121.7876,119.1943159,121.7876,95.22416093,109.4026776,94.56237352,109.9907175,104.312792,118.1701975,102.7725721,121.7876,121.7876,121.7876,113.4346676,112.3402693,95.28879901,121.7876,117.4011433,121.7876,121.7876,110.2474907,107.0037825,104.4680349,121.7876,107.5404096,111.2687576,121.7876,97.15235492,118.7185857,100.7220394,92.42358292,105.6823784,105.7087168,103.8011085,121.7876,121.7876,93.39671939,121.7876,96.98222503,113.6641567,108.5606202,104.1852394,121.4377799,121.7876,102.9877031,94.70901189,121.7876,98.7996956,121.7876,106.8090042,121.7876,121.7876,110.1610156,97.80264261,121.7876,121.7876,121.7876,94.94902421,107.806815,121.7876,120.1454303,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,94.97413362,103.6973707,105.1363332,121.7876,121.7876,98.33567105,120.1338013,121.7876,121.7876,110.8401195,109.8254185,121.7876,99.39027582,109.9853225,101.2335609,121.7876,101.177637,115.3816629,121.7876,93.41580841,105.9827911,121.7876,121.7876,121.7876
82.9663128,70,72.4923009,70,87.48393541,70,70,70,88.4150783,70,70,70,73.63704594,70,70,70,70,70,70,70,70,70,70,70,88.2775818,70,76.02012206,85.22561284,80.64239979,70,75.41605046,70,70,70,83.10316761,70,74.19959213,70,70,80.72496608,78.97395902,77.2914674,70,86.73457201,80.58071195,70,70,70,76.42572896,86.4393617,70,70.54136775,70,70,76.14667571,70,70,70,70,70,70,86.13241068,73.99037096,70,79.97775642,85.23490564,76.71388726,84.88416397,70,70,88.98010338,74.01847964,70,70,70,84.17878889,70,71.62852544,70,83.45358477,70,70,79.47798101,74.76712683,70,88.08500885,70,88.44943997,70,75.86610199,70,74.68841158,70,70,79.99053137,71.59107525,78.22841996,81.59119063,70,70,70,78.23795908,70,70,70,70,70,70,74.67968747,70,80.64357255,70,85.63846003,87.19527449,81.30727904,70,88.28704873,70,70,70
121.7876,121.7876,121.7876,117.6150313,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,102.3066905,110.2016374,111.5017635,121.7876,115.3122418,120.5919137,121.7876,121.4194576,121.7876,119.5091243,121.3136742,102.368691,101.2858972,113.0307078,121.7876,105.8897769,114.3504122,111.3557331,121.7876,121.7876,102.1362307,121.7876,121.7876,111.2794769,102.9669895,104.2465998,121.7876,109.5625041,121.7876,121.7876,113.5838303,121.7876,120.3994962,121.7876,121.7876,121.7876,121.7876,121.7876,110.6854093,121.7876,121.7876,121.7876,116.6468768,121.7876,113.3492912,107.8232273,116.9699619,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,105.0285974,99.74224081,121.7876,115.535122,109.6083834,121.7876,109.4224125,110.3792238,107.0540967,121.7876,121.7876,121.7876,116.3205401,121.7876,101.6535715,109.5115249,116.6807239,118.3837673,121.7876,115.7428837,121.7876,121.7876,106.444056,117.0630629,121.7876,121.7876,116.0599395,121.7876,121.7876,112.0198474,121.7876,121.7876,108.1019538,121.7876,121.7876,119.2878968,121.7876,114.8219602,104.4494465,121.7876,121.7876,107.2275972,121.7876,121.6818773,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,112.5691008,104.622772,112.6395507,110.6704328
70,70,70,70,70,72.7454845,84.96934724,89.08519163,70,70,70,72.00288001,70,70,70,70,70,71.79684707,70,76.10248166,70,70,70,70,81.81388496,83.67991881,70,82.72448228,70,70,70,85.28328512,70,70,71.56220231,70,70,70,74.70656608,70,70,71.65272334,85.98575771,70,85.7596089,82.30299407,83.2667153,78.47493223,70,73.89282396,70,70,70,75.56457163,70,70,70,70,70,70,79.89734004,70,81.69755292,87.87174806,72.63360212,83.40532152,70,70,76.13380106,70,70,70,70,70,70,77.63447407,70.44545394,70,70,77.68329349,70,70,82.48524532,70,70,70,70,70,76.49951265,70,70,70,70,70,87.96476486,70,70,70,86.28404865,70,70,76.55844906,85.73915698,70,70,70,70,73.98804807,70,70,70,70.34676552,70,70,70,70,70,70,70,82.02059885
