Game.ID,Player.ID,Card.1,Card.2,Card.3,House.Card.1,House.Card.2,House.Card.3,Winner,Emotion,Number.of.Bets,Brainwave.Voltage..ÂµV.,Alpha.Voltage..ÂµV.,Beta.Voltage..ÂµV.,Delta.Voltage..ÂµV.,Gamma.Voltage..ÂµV.,Theta.Voltage..ÂµV.,Hand.Category,Alpha_Voltage,Beta_Voltage,Theta_Voltage,Delta_Voltage,Gamma_Voltage,Inferred_Emotion
527,1,9 of Hearts,J of Clubs,8 of Clubs,J of Spades,5 of Diamonds,K of Clubs,House,Fear,2,47.39555607,118.2536052,119.9077111,118.7798845,115.6841693,113.7969137,Bad,77.15913354,71.81075593,119.8367229,74.12668119,77.1095253,Fear
527,2,8 of Clubs,J of Spades,10 of Diamonds,J of Spades,5 of Diamonds,K of Clubs,Tie,Cautious,1,34.1038956,85.69676587,86.3858655,83.35312141,87.70937037,80.92753793,Bad,88.67183251,72.24344508,72.7201704,75.96138996,76.66300711,Cautious
527,3,5 of Spades,4 of Hearts,5 of Diamonds,J of Spades,5 of Diamonds,K of Clubs,House,Fear,3,49.02521927,118.0145357,111.2879867,115.4816945,118.7529282,111.7784575,Neutral,75.38372071,78.22078113,114.3916243,72.62080268,76.46714028,Fear
527,4,7 of Diamonds,9 of Diamonds,4 of Diamonds,J of Spades,5 of Diamonds,K of Clubs,House,Fear,5,44.26651335,115.6596504,112.434523,119.0533418,118.4911097,119.4052552,Neutral,77.7690574,79.50201911,112.8891224,77.58398069,70.33121615,Fear
527,5,6 of Clubs,A of Clubs,3 of Clubs,J of Spades,5 of Diamonds,K of Clubs,House,Fear,2,51.26659537,118.8748411,117.6289798,112.6640028,113.7225235,115.4716964,Neutral,76.69608042,71.88963384,119.9302203,76.02477282,78.10350686,Fear
527,6,9 of Diamonds,A of Spades,Q of Diamonds,J of Spades,5 of Diamonds,K of Clubs,Player,Ambition,3,24.84840305,96.30007103,98.03965056,93.04263665,92.15449655,95.34349154,Bad,73.37076691,99.84348635,75.70097653,74.15725095,77.2903086,Ambition
528,1,K of Clubs,6 of Hearts,K of Hearts,2 of Spades,4 of Spades,3 of Spades,Player,Ambition,4,20.2892795,92.4205727,97.24363122,96.18067801,97.66997017,91.57092904,Neutral,72.51093769,97.12667818,73.45758794,73.61489539,70.03500445,Ambition
528,2,2 of Hearts,J of Spades,7 of Spades,2 of Spades,4 of Spades,3 of Spades,Player,Ambition,7,28.34062124,99.68227804,91.00004983,93.92898174,97.11671314,91.40627866,Bad,76.11683944,99.1992183,77.14452989,75.62909207,72.24774568,Ambition
528,3,4 of Diamonds,3 of Clubs,K of Hearts,2 of Spades,4 of Spades,3 of Spades,Player,Ambition,3,23.9008953,91.75014623,91.69013294,96.23358754,99.06332784,95.9989328,Bad,75.70373813,96.78040814,79.16511385,79.99652396,74.89483548,Ambition
528,4,A of Diamonds,Q of Spades,4 of Hearts,2 of Spades,4 of Spades,3 of Spades,Player,Greed,9,34.65356638,106.4321422,104.1140149,101.1686704,101.1945325,108.9947897,Bad,71.02300445,108.2599444,73.97690296,79.45939069,78.3891858,Greed
528,5,Q of Clubs,J of Clubs,4 of Hearts,2 of Spades,4 of Spades,3 of Spades,Player,Greed,8,40.19291091,101.9231519,109.9981043,102.4798035,107.07171,109.5405992,Bad,71.05166382,102.3432067,79.84093388,76.03334163,77.59692287,Greed
528,6,3 of Clubs,J of Spades,7 of Spades,2 of Spades,4 of Spades,3 of Spades,House,Ambition,4,21.24922973,94.2606035,97.6098987,94.15770979,93.74446951,92.81623674,Bad,75.43108134,99.40094098,76.66121278,75.86010573,70.81111605,Ambition
529,1,4 of Clubs,K of Spades,A of Hearts,J of Hearts,7 of Hearts,4 of Spades,Player,Ambition,1,26.75417518,98.38841416,93.31648357,93.54842347,99.99072768,93.94579392,Bad,76.26228621,93.01741347,79.58679948,75.94837573,74.98852784,Ambition
529,2,Q of Diamonds,2 of Diamonds,Q of Hearts,J of Hearts,7 of Hearts,4 of Spades,Player,Ambition,1,26.8954614,94.8049704,99.91049912,94.32370311,94.29536807,98.4494302,Neutral,71.05062811,95.39667557,70.7262454,73.63793715,70.98916958,Ambition
529,3,K of Clubs,4 of Hearts,A of Spades,J of Hearts,7 of Hearts,4 of Spades,Player,Ambition,1,28.50671422,93.80737332,93.10407493,94.8088923,97.30576721,91.38918722,Bad,74.51728443,94.90630929,74.16141766,76.06089628,75.08662827,Ambition
529,4,9 of Hearts,6 of Diamonds,5 of Hearts,J of Hearts,7 of Hearts,4 of Spades,House,Fear,1,47.56134504,114.3652442,114.1162041,113.2033651,116.888586,113.6099107,Bad,71.83031208,73.42368591,114.0997657,79.6516112,72.21702348,Fear
529,5,4 of Hearts,9 of Hearts,5 of Clubs,J of Hearts,7 of Hearts,4 of Spades,House,Fear,8,47.09221853,116.460584,115.5390316,112.9547088,113.3990945,112.5354005,Bad,75.88453964,78.19531035,111.9346528,72.06464578,70.08798033,Fear
529,6,2 of Diamonds,K of Hearts,A of Clubs,J of Hearts,7 of Hearts,4 of Spades,Player,Ambition,3,26.25199672,91.50966293,96.57269617,97.05509825,92.49399994,96.53853146,Bad,70.68356669,95.27901425,79.49144386,74.1478838,78.25761945,Ambition
530,1,J of Clubs,4 of Hearts,2 of Spades,7 of Clubs,7 of Spades,A of Hearts,House,Fear,6,43.8673563,119.8387627,111.6696189,115.4133379,117.5973439,111.4140828,Bad,73.48728055,79.9407715,111.3622308,79.31753,76.98046549,Fear
530,2,J of Hearts,3 of Clubs,Q of Diamonds,7 of Clubs,7 of Spades,A of Hearts,House,Fear,3,48.01180487,118.0044614,119.8156011,111.7963908,118.4000691,114.4072339,Bad,75.22648401,76.47816212,114.0767108,72.91412446,74.99205207,Fear
530,3,3 of Spades,A of Clubs,4 of Spades,7 of Clubs,7 of Spades,A of Hearts,House,Fear,5,48.00512573,112.2970458,115.4387389,111.6436686,115.6989127,111.1742111,Bad,75.78192421,74.92559158,112.5569542,73.55902414,77.64901892,Fear
530,4,9 of Spades,9 of Hearts,6 of Diamonds,7 of Clubs,7 of Spades,A of Hearts,House,Fear,7,43.43738096,117.557503,115.3917272,115.1304569,112.7657234,114.2513684,Neutral,75.32171887,70.53263727,116.6557141,75.81076,70.21674929,Fear
530,5,Q of Hearts,2 of Clubs,10 of Clubs,7 of Clubs,7 of Spades,A of Hearts,House,Fear,2,46.72249059,112.6368249,117.6185109,112.7912277,116.5507799,113.5164675,Bad,70.70008947,70.418296,112.8812109,73.78773457,77.06405211,Fear
530,6,10 of Hearts,A of Clubs,K of Clubs,7 of Clubs,7 of Spades,A of Hearts,House,Ambition,6,27.25008865,96.91283976,95.86409463,94.81094768,97.0570075,94.74149864,Bad,75.91976141,91.85467258,71.57325763,70.38101217,77.75082509,Ambition
531,1,7 of Clubs,2 of Diamonds,7 of Hearts,7 of Diamonds,Q of Clubs,K of Clubs,House,Fear,6,51.10418595,118.3923354,117.5663861,115.865751,118.8935461,118.4597564,Neutral,70.02279604,78.26994625,116.8420909,75.64460789,77.28466224,Fear
531,2,2 of Hearts,K of Spades,J of Hearts,7 of Diamonds,Q of Clubs,K of Clubs,House,Fear,3,43.53502638,115.7865546,111.6160292,116.0939672,114.1973129,115.8610165,Bad,79.60732597,70.91748099,114.4839056,77.03496634,71.93328805,Fear
531,3,7 of Hearts,10 of Spades,5 of Spades,7 of Diamonds,Q of Clubs,K of Clubs,House,Fear,6,43.44985856,116.8241741,116.8035472,117.0617164,117.1134176,111.9835328,Bad,72.87293272,76.46091948,115.1178102,78.03889625,70.68032376,Fear
531,4,A of Clubs,Q of Spades,K of Clubs,7 of Diamonds,Q of Clubs,K of Clubs,Player,Greed,10,36.55153663,102.725411,106.674869,104.6735515,107.8656648,102.1241835,Strong,71.71238439,101.0168172,73.67442523,76.01121115,78.09000936,Greed
531,5,7 of Diamonds,6 of Spades,K of Spades,7 of Diamonds,Q of Clubs,K of Clubs,Player,Fear,10,51.29031036,112.7237069,116.0261818,115.5067322,113.3975744,114.6750892,Bad,79.81659184,77.3845332,116.8533313,73.89251505,70.99336682,Fear
531,6,3 of Spades,7 of Spades,A of Hearts,7 of Diamonds,Q of Clubs,K of Clubs,House,Fear,5,43.83167558,111.3148315,111.333343,111.854343,116.1911321,118.7734477,Bad,76.64431259,78.96053532,114.9493651,77.55409053,78.74727172,Fear
532,1,J of Spades,2 of Clubs,3 of Hearts,K of Spades,9 of Spades,7 of Diamonds,House,Fear,2,49.74261776,113.3420096,111.3054585,117.3776439,118.6981702,112.2435551,Bad,72.779279,71.30196347,119.187861,71.80931476,73.75531241,Fear
532,2,J of Clubs,J of Spades,5 of Diamonds,K of Spades,9 of Spades,7 of Diamonds,House,Fear,9,43.55430593,114.4717293,112.4286316,111.9572169,116.8335168,119.7078283,Neutral,74.98393212,71.93183427,116.5933672,75.78711453,71.16069879,Fear
532,3,8 of Spades,8 of Hearts,10 of Clubs,K of Spades,9 of Spades,7 of Diamonds,House,Fear,8,48.77402827,117.1034906,119.863332,114.9095575,119.0808281,112.845758,Neutral,71.02661366,76.82426411,111.1748864,70.58355948,77.26082755,Fear
532,4,7 of Diamonds,3 of Diamonds,A of Clubs,K of Spades,9 of Spades,7 of Diamonds,Player,Fear,3,46.10332272,112.0611393,117.3226805,114.342675,113.8591884,117.0415252,Bad,74.08286144,74.33578026,114.8776553,70.20736241,73.89299174,Fear
532,5,A of Clubs,4 of Diamonds,2 of Spades,K of Spades,9 of Spades,7 of Diamonds,House,Fear,8,50.43178936,114.0013564,116.1530236,113.695096,118.0538183,113.8114951,Bad,75.04311168,78.60283691,114.0429042,77.72650016,77.97057338,Fear
532,6,8 of Diamonds,K of Hearts,J of Clubs,K of Spades,9 of Spades,7 of Diamonds,Player,Greed,9,36.26148635,105.8149473,101.2085848,108.1255771,106.58304,102.7301336,Bad,76.56671189,105.2032,73.9528228,76.66588018,73.74987529,Greed
533,1,Q of Clubs,K of Hearts,8 of Diamonds,J of Hearts,2 of Spades,J of Diamonds,House,Ambition,3,25.10925896,92.93836038,93.36243627,96.18877094,95.934847,93.46477348,Bad,77.27126916,96.42839508,71.13491215,78.99636355,73.02934638,Ambition
533,2,10 of Clubs,K of Spades,7 of Hearts,J of Hearts,2 of Spades,J of Diamonds,Player,Ambition,3,21.07406601,97.24656063,99.00137049,91.3916393,94.75476974,96.34168107,Bad,76.16762942,98.59409725,79.04346342,75.15985997,78.59482865,Ambition
533,3,9 of Spades,10 of Spades,J of Hearts,J of Hearts,2 of Spades,J of Diamonds,House,Ambition,2,25.8538435,96.27791683,91.17581812,92.89509459,91.55647649,96.12068565,Strong,79.75462281,94.4317029,73.71035925,77.22335454,73.50196921,Ambition
533,4,2 of Clubs,10 of Spades,4 of Hearts,J of Hearts,2 of Spades,J of Diamonds,House,Fear,8,51.27943008,116.808509,112.4376795,113.9971001,113.9682337,118.378221,Bad,75.35703385,75.22275105,117.7034047,78.4920858,78.71427835,Fear
533,5,2 of Diamonds,5 of Clubs,K of Diamonds,J of Hearts,2 of Spades,J of Diamonds,House,Fear,10,43.81066772,112.7519346,115.9348271,118.0464196,118.4662037,116.9990948,Bad,79.8646297,72.7474806,113.0230518,76.6641097,75.22877611,Fear
533,6,7 of Spades,6 of Spades,3 of Clubs,J of Hearts,2 of Spades,J of Diamonds,House,Fear,1,51.20860662,113.6957498,118.4074192,117.6794942,117.3402222,111.6060186,Bad,70.03292016,79.01827619,113.8095142,70.42766826,78.53031351,Fear
534,1,K of Clubs,3 of Hearts,J of Hearts,3 of Hearts,9 of Diamonds,10 of Diamonds,Player,Greed,8,39.86033441,101.3893839,107.2582877,109.5031532,107.9635154,108.4832801,Bad,70.28176224,106.5619175,79.30902371,73.4276951,75.8255374,Greed
534,2,6 of Spades,5 of Spades,8 of Clubs,3 of Hearts,9 of Diamonds,10 of Diamonds,Player,Fear,7,43.81375464,115.9048405,113.7412753,117.0996321,117.4077379,117.0782217,Bad,76.58688631,79.72406585,115.2107242,73.89710771,79.08026303,Fear
534,3,5 of Hearts,10 of Clubs,A of Hearts,3 of Hearts,9 of Diamonds,10 of Diamonds,Player,Ambition,7,22.99265922,99.52038151,94.3046113,91.35691785,99.17599917,92.44449207,Bad,73.95056313,92.75751044,71.13084048,71.31391822,75.67439445,Ambition
534,4,5 of Spades,A of Hearts,J of Hearts,3 of Hearts,9 of Diamonds,10 of Diamonds,Player,Ambition,3,20.3258436,97.27586505,98.85883996,93.79127258,98.47373717,93.98852314,Bad,73.49629207,91.6071016,77.43285422,72.39151564,73.91918098,Ambition
534,5,Q of Spades,9 of Clubs,10 of Diamonds,3 of Hearts,9 of Diamonds,10 of Diamonds,Player,Ambition,1,25.72071955,98.14832135,91.62846877,96.89718699,97.09424273,95.42283247,Bad,78.96088008,94.4861358,78.07356802,75.45225423,71.49213031,Ambition
534,6,5 of Hearts,2 of Hearts,Q of Hearts,3 of Hearts,9 of Diamonds,10 of Diamonds,House,Fear,4,50.13133108,117.1838178,119.308653,117.6046934,119.6516643,115.0375108,Neutral,76.63350944,70.7380072,112.2112659,79.34518014,78.76095565,Fear
535,1,6 of Clubs,9 of Spades,K of Spades,K of Diamonds,Q of Diamonds,J of Clubs,Player,Fear,9,43.60061494,115.7546166,113.3736483,119.870415,111.4962306,114.2275838,Bad,75.69394553,70.37928633,111.2929558,78.4147751,71.42537732,Fear
535,2,6 of Diamonds,4 of Spades,3 of Spades,K of Diamonds,Q of Diamonds,J of Clubs,House,Fear,5,47.60404826,113.6792745,114.4786054,119.2594607,114.3123409,119.2527899,Bad,71.94936601,70.01189959,115.2854041,71.69808754,74.31965412,Fear
535,3,10 of Diamonds,3 of Hearts,6 of Spades,K of Diamonds,Q of Diamonds,J of Clubs,House,Fear,1,50.68890029,114.8100498,118.6929189,115.6957509,113.8021756,115.0441482,Bad,79.7688025,73.5228471,114.2552102,75.32044318,78.28882134,Fear
535,4,J of Hearts,9 of Clubs,6 of Spades,K of Diamonds,Q of Diamonds,J of Clubs,House,Fear,5,51.90428015,114.8194297,113.3392266,113.6067486,112.6780853,114.024005,Bad,70.63101657,77.05410073,118.9580877,73.15729521,76.10681605,Fear
535,5,2 of Diamonds,8 of Clubs,9 of Clubs,K of Diamonds,Q of Diamonds,J of Clubs,House,Fear,8,47.6778284,116.6196522,114.4790235,117.4109089,119.8828035,114.3939097,Bad,79.10979931,74.90101873,111.5469412,73.0790704,73.14927997,Fear
535,6,A of Clubs,2 of Hearts,5 of Spades,K of Diamonds,Q of Diamonds,J of Clubs,House,Fear,8,52.04544197,115.1637529,112.4769914,114.5299376,117.5414921,112.9566432,Bad,73.66821057,70.81949671,113.1422483,76.58089456,77.19360721,Fear
536,1,9 of Clubs,7 of Clubs,9 of Hearts,3 of Clubs,10 of Clubs,10 of Diamonds,Player,Ambition,5,24.07413037,92.63848644,94.38737386,98.36784537,96.61291471,99.6182144,Neutral,73.74620673,93.37832171,71.8742737,76.63797563,75.96078049,Ambition
536,2,10 of Spades,8 of Clubs,4 of Hearts,3 of Clubs,10 of Clubs,10 of Diamonds,House,Fear,9,46.48455468,119.1408639,112.3602348,111.382975,114.5918526,115.6987153,Bad,78.0511766,74.29411868,116.7994225,77.84283746,71.41399073,Fear
536,3,6 of Spades,J of Spades,10 of Clubs,3 of Clubs,10 of Clubs,10 of Diamonds,Player,Ambition,1,27.19927195,95.64013554,92.20696541,92.12335689,91.4217468,98.65773933,Bad,73.71016198,91.04886261,77.53903538,77.66462082,78.40282334,Ambition
536,4,7 of Hearts,3 of Spades,8 of Spades,3 of Clubs,10 of Clubs,10 of Diamonds,House,Fear,4,47.47247684,119.5296972,112.0411652,112.9181013,111.808766,118.8975195,Bad,71.84686438,76.29033747,119.4047321,70.56773561,70.99632662,Fear
536,5,9 of Clubs,K of Spades,K of Diamonds,3 of Clubs,10 of Clubs,10 of Diamonds,Player,Ambition,3,23.43626577,99.6283786,93.35616919,93.73225447,94.26402716,95.52217383,Neutral,70.65618185,95.29200714,70.87472486,77.62246716,75.78880879,Ambition
536,6,9 of Clubs,6 of Spades,9 of Hearts,3 of Clubs,10 of Clubs,10 of Diamonds,Player,Ambition,2,23.62036556,97.14214881,95.53951525,99.55901424,91.89904113,98.18744961,Neutral,77.41710666,95.75701831,77.38441377,74.02123972,73.92300148,Ambition
537,1,Q of Diamonds,3 of Spades,8 of Diamonds,7 of Clubs,3 of Spades,A of Clubs,House,Fear,8,51.01049975,114.0103478,114.3979292,117.379465,119.364394,117.445807,Bad,75.01165251,73.89213023,115.5054617,73.13806653,72.57339831,Fear
537,2,9 of Hearts,K of Clubs,4 of Spades,7 of Clubs,3 of Spades,A of Clubs,Player,Ambition,7,27.03665608,97.98274518,97.75701318,93.88880745,97.8123739,98.06068684,Bad,73.8345581,97.28698536,74.23665683,78.83586065,77.967814,Ambition
537,3,4 of Clubs,2 of Hearts,J of Clubs,7 of Clubs,3 of Spades,A of Clubs,House,Fear,9,46.57784966,115.8006029,115.8308061,117.8374872,118.3532778,114.034759,Bad,72.00581156,75.99173023,116.2537046,71.52159011,76.71261232,Fear
537,4,6 of Spades,Q of Clubs,A of Hearts,7 of Clubs,3 of Spades,A of Clubs,Player,Ambition,2,22.05023926,98.21405996,98.32788106,93.10713077,97.45255671,92.6788053,Bad,76.62674059,92.31748447,75.56215278,70.34896449,79.34776933,Ambition
537,5,A of Diamonds,8 of Spades,2 of Hearts,7 of Clubs,3 of Spades,A of Clubs,Tie,Cautious,4,37.52935948,80.93049113,85.74543012,89.08652199,80.35459024,88.26501638,Bad,88.07232025,74.41941492,78.79614278,70.70912896,73.14246446,Cautious
537,6,8 of Hearts,J of Hearts,Q of Clubs,7 of Clubs,3 of Spades,A of Clubs,Player,Ambition,6,24.44496576,95.5582409,98.74805904,98.59129242,98.87758124,97.91986559,Bad,70.54989903,93.37222351,76.23054061,71.2679354,72.72377272,Ambition
538,1,J of Diamonds,4 of Clubs,6 of Clubs,6 of Hearts,2 of Diamonds,4 of Hearts,Player,Ambition,3,21.10061277,98.58693119,92.58422686,93.73467834,93.18237554,97.68185473,Bad,75.17848267,97.11864584,76.15979257,72.39485572,74.02184325,Ambition
538,2,K of Diamonds,J of Clubs,K of Hearts,6 of Hearts,2 of Diamonds,4 of Hearts,Player,Greed,8,41.86413271,102.3827881,102.6400501,108.9106825,107.3529397,108.8784198,Neutral,74.40822801,105.7561013,70.14131731,70.94369526,78.16153216,Greed
538,3,8 of Hearts,4 of Clubs,2 of Diamonds,6 of Hearts,2 of Diamonds,4 of Hearts,Player,Ambition,3,23.58206832,92.25419732,94.59082364,93.54836053,91.08712977,93.56070664,Bad,70.69688669,95.31660767,71.49089068,74.19489618,73.57977374,Ambition
538,4,6 of Clubs,6 of Hearts,9 of Diamonds,6 of Hearts,2 of Diamonds,4 of Hearts,Player,Ambition,2,22.05769615,94.41624927,91.82997674,96.09838802,94.44855396,91.41815496,Neutral,72.09063492,95.53881167,74.03571581,78.02410322,74.62072196,Ambition
538,5,K of Clubs,Q of Diamonds,J of Hearts,6 of Hearts,2 of Diamonds,4 of Hearts,Player,Ambition,3,19.78545059,97.33580978,97.5635185,98.51024299,95.3698654,99.71792918,Strong,79.05801305,94.03261744,76.60114292,77.79536144,79.90751985,Ambition
538,6,8 of Diamonds,10 of Diamonds,10 of Clubs,6 of Hearts,2 of Diamonds,4 of Hearts,Player,Ambition,6,21.10569227,99.2265773,95.96216463,95.00456738,91.02730985,97.39895079,Neutral,79.05133634,94.86084787,75.86343162,77.77888821,74.8652384,Ambition
539,1,9 of Clubs,2 of Spades,7 of Spades,K of Clubs,9 of Spades,J of Clubs,House,Fear,2,52.03546145,116.0845905,119.4378973,116.3480891,119.9357048,118.6843734,Bad,70.4983601,72.65833594,112.4063506,72.34399988,75.92603091,Fear
539,2,5 of Clubs,3 of Diamonds,K of Spades,K of Clubs,9 of Spades,J of Clubs,House,Fear,8,45.5936466,119.5823814,113.9489649,112.344024,118.171849,118.0757739,Bad,74.3910632,70.5284016,117.1729256,75.51177202,71.23999869,Fear
539,3,9 of Hearts,6 of Diamonds,10 of Hearts,K of Clubs,9 of Spades,J of Clubs,House,Fear,1,44.23124263,112.9030405,117.8827019,116.2377602,111.9857263,115.5160524,Bad,75.1418436,76.23522393,113.581119,74.49193703,70.78245024,Fear
539,4,8 of Diamonds,9 of Diamonds,4 of Clubs,K of Clubs,9 of Spades,J of Clubs,House,Fear,7,47.14937765,119.380242,115.5581179,118.0982909,111.2601899,117.5527327,Bad,74.12450894,77.89094746,115.6360675,72.47546624,79.44303216,Fear
539,5,J of Clubs,10 of Clubs,2 of Diamonds,K of Clubs,9 of Spades,J of Clubs,House,Fear,2,45.61352717,119.5215365,115.4957501,114.0393892,116.8198545,119.2463509,Bad,74.53401135,79.73837167,112.8936613,77.90595893,75.60534539,Fear
539,6,4 of Diamonds,6 of Hearts,J of Hearts,K of Clubs,9 of Spades,J of Clubs,House,Fear,10,42.89424224,112.5909269,114.6332479,112.4066125,115.4698881,115.8637981,Bad,74.34245523,74.78560121,112.8167685,75.8802796,72.64032063,Fear
540,1,A of Clubs,10 of Hearts,A of Diamonds,7 of Spades,2 of Clubs,J of Diamonds,Player,Ambition,6,21.94869284,99.49783253,94.71263638,96.10260952,98.96736317,93.892645,Neutral,75.4415155,94.18619459,73.93954376,73.13310521,75.37830575,Ambition
540,2,3 of Spades,7 of Spades,2 of Hearts,7 of Spades,2 of Clubs,J of Diamonds,House,Fear,2,47.98373597,117.0674748,117.8144566,113.9747541,112.4790707,115.5261859,Bad,77.06679549,75.39250809,117.3534708,70.05855582,73.36976658,Fear
540,3,A of Diamonds,K of Hearts,Q of Hearts,7 of Spades,2 of Clubs,J of Diamonds,Player,Ambition,2,24.23436438,94.21121557,93.39816189,99.7607918,95.51937717,98.70829924,Strong,78.70723166,96.866777,72.52607302,73.89087819,72.26480279,Ambition
540,4,10 of Diamonds,A of Hearts,8 of Spades,7 of Spades,2 of Clubs,J of Diamonds,Player,Greed,10,37.49017107,102.7578567,109.4549849,108.1498829,108.2782294,104.5078839,Bad,79.27853524,103.4421157,74.36595254,71.91598918,71.63988071,Greed
540,5,3 of Spades,10 of Diamonds,3 of Hearts,7 of Spades,2 of Clubs,J of Diamonds,Player,Fear,8,47.0156773,115.3707329,116.3401889,118.1078898,118.6415108,111.7024078,Neutral,71.00680901,70.92254375,113.8236322,76.72654348,79.59043297,Fear
540,6,7 of Clubs,8 of Hearts,10 of Hearts,7 of Spades,2 of Clubs,J of Diamonds,House,Ambition,2,28.37241985,99.13656149,99.43746987,96.33598664,92.68075552,98.36573349,Bad,78.48036477,91.63236181,78.55716831,71.38346467,71.81112519,Ambition
541,1,J of Clubs,8 of Diamonds,5 of Hearts,6 of Spades,5 of Diamonds,J of Hearts,House,Ambition,7,22.49072544,95.93728853,98.35476808,98.33327314,91.78056384,96.46319286,Bad,74.24106174,97.26002795,79.16919302,78.78284626,73.98924538,Ambition
541,2,4 of Clubs,5 of Diamonds,Q of Hearts,6 of Spades,5 of Diamonds,J of Hearts,House,Fear,3,45.12491787,115.3482987,119.5150752,113.6697716,112.854001,119.0737817,Bad,78.30048681,72.50316374,111.586066,78.37933734,76.15786362,Fear
541,3,7 of Diamonds,Q of Diamonds,5 of Diamonds,6 of Spades,5 of Diamonds,J of Hearts,Player,Greed,8,36.3592523,102.3384401,107.1786751,103.7001783,106.1106118,106.5459749,Neutral,74.68904173,109.8823445,75.46407382,70.29777561,70.52224651,Greed
541,4,10 of Clubs,Q of Diamonds,J of Diamonds,6 of Spades,5 of Diamonds,J of Hearts,Player,Ambition,7,23.29488679,94.75632354,99.77468482,92.18649851,94.5225918,94.87355794,Strong,78.35108923,94.88006009,77.345323,79.66626321,77.80502762,Ambition
541,5,6 of Clubs,9 of Clubs,7 of Clubs,6 of Spades,5 of Diamonds,J of Hearts,Player,Cautious,8,40.20528072,86.31046949,84.07259758,80.97036011,89.47429998,84.16079082,Neutral,88.99660135,75.52905138,79.7686627,70.72656879,70.34038204,Cautious
541,6,Q of Hearts,7 of Spades,2 of Clubs,6 of Spades,5 of Diamonds,J of Hearts,House,Fear,7,44.60253158,114.0840635,115.0204991,112.9493611,111.9019952,112.3372063,Bad,72.81658939,74.34735219,116.6949558,73.36555022,70.97860439,Fear
542,1,7 of Diamonds,J of Clubs,10 of Diamonds,5 of Clubs,A of Clubs,8 of Hearts,Player,Ambition,6,25.81020194,92.49989344,92.77906094,94.77964191,96.61509342,96.65999054,Bad,79.64097285,94.5758329,76.20417873,75.16471749,74.7777491,Ambition
542,2,7 of Spades,Q of Clubs,6 of Clubs,5 of Clubs,A of Clubs,8 of Hearts,House,Fear,7,42.75414797,111.0008781,119.288619,118.4056246,119.6754424,114.2398771,Bad,72.77798969,79.69944996,112.9310307,75.46983526,71.78419453,Fear
542,3,6 of Spades,J of Clubs,K of Spades,5 of Clubs,A of Clubs,8 of Hearts,House,Ambition,5,22.90657044,96.98319349,92.51218674,98.35329724,92.45230951,93.93387131,Bad,72.82927312,93.34855696,76.63285675,77.49324501,73.0642105,Ambition
542,4,A of Diamonds,9 of Hearts,J of Spades,5 of Clubs,A of Clubs,8 of Hearts,House,Ambition,7,26.47589132,95.4175137,96.35078502,96.03669722,91.91886411,94.79508403,Bad,71.29768538,97.44875599,70.06736523,74.20259904,77.20536239,Ambition
542,5,10 of Hearts,6 of Diamonds,K of Diamonds,5 of Clubs,A of Clubs,8 of Hearts,Player,Ambition,1,22.10457022,99.30618338,98.85131675,96.31705171,96.15092118,92.00507664,Bad,75.42310663,97.47344665,75.41918076,70.42986702,79.64379932,Ambition
542,6,J of Hearts,J of Clubs,3 of Clubs,5 of Clubs,A of Clubs,8 of Hearts,House,Fear,1,48.18002075,112.8023351,113.2737577,115.3937616,117.5822044,115.1465282,Neutral,78.34915049,74.75451549,111.9071683,73.02766354,72.45998304,Fear
543,1,A of Spades,9 of Diamonds,3 of Clubs,9 of Clubs,7 of Hearts,3 of Clubs,Player,Greed,9,35.97437419,102.1345494,104.9541399,102.4636993,107.7603262,102.4985077,Bad,72.28133511,105.3997864,77.16258432,77.87437124,74.81594444,Greed
543,2,7 of Clubs,3 of Hearts,6 of Hearts,9 of Clubs,7 of Hearts,3 of Clubs,House,Fear,5,49.96260364,115.3428059,117.2407224,113.0537826,111.684271,116.0696953,Bad,73.59456365,79.2176974,113.3219329,78.25736329,75.52718262,Fear
543,3,8 of Spades,A of Clubs,A of Hearts,9 of Clubs,7 of Hearts,3 of Clubs,Player,Ambition,5,19.2400317,91.48782397,96.28991779,97.78148684,93.96384393,95.39514468,Neutral,75.71693136,91.05667204,79.05898366,77.91801417,77.57729228,Ambition
543,4,9 of Spades,J of Hearts,3 of Clubs,9 of Clubs,7 of Hearts,3 of Clubs,Player,Ambition,3,27.24266711,99.35885654,95.23997978,99.96898655,92.4130217,97.38040512,Bad,70.02446696,94.67082864,76.98889694,72.91947651,70.10348774,Ambition
543,5,8 of Clubs,7 of Clubs,6 of Clubs,9 of Clubs,7 of Hearts,3 of Clubs,Player,Ambition,5,20.69920453,96.87356738,98.85074332,91.83198891,93.52185932,92.18961303,Strong,76.8960188,98.29983264,71.71287589,72.661537,78.84014844,Ambition
543,6,4 of Diamonds,6 of Diamonds,4 of Clubs,9 of Clubs,7 of Hearts,3 of Clubs,Player,Fear,3,51.28663005,119.3978561,114.8397179,119.1905926,113.6496629,112.1373129,Neutral,78.91682664,71.71431762,111.9247698,77.23559259,78.11564706,Fear
544,1,A of Spades,10 of Hearts,3 of Diamonds,A of Diamonds,8 of Spades,Q of Spades,House,Fear,9,46.06794215,113.6688355,116.3745692,118.6070933,114.4685162,119.2332779,Bad,77.9157432,76.58224378,113.7874235,70.56884132,71.65557968,Fear
